# ENERGY SUPPLY GROUP 01,,,,
# 57.0 m² of solar panels on the roof of an apartment block in Eindhoven.,,,,
#,,,,
# time [s], power [kW],,Energy produced in kWh,Total kWh
1098900,0,,0,
1099800,0,,0,
1100700,0,,0,
1101600,0,,0,
1102500,0,,0,
1103400,0,,0,
1104300,0,,0,
1105200,0,,0,
1106100,0,,0,
1107000,0,,0,
1107900,0,,0,
1108800,0,,0,
1109700,0,,0,
1110600,0,,0,
1111500,0,,0,
1112400,0,,0,
1113300,0,,0,
1114200,0,,0,
1115100,0,,0,
1116000,0,,0,
1116900,0,,0,
1117800,0,,0,
1118700,0,,0,
1119600,0,,0,
1120500,0,,0,
1121400,0,,0,
1122300,0,,0,
1123200,0,,0,
1124100,0,,0,
1125000,0,,0,
1125900,0,,0,
1126800,0,,0,
1127700,0,,0,
1128600,0,,0,
1129500,0,,0,
1130400,0,,0,
1131300,0,,0,
1132200,0,,0,
1133100,0,,0,
1134000,0,,0,
1134900,0,,0,
1135800,0,,0,
1136700,0,,0,
1137600,0,,0,
1138500,0,,0,
1139400,0,,0,
1140300,0,,0,
1141200,0,,0,
1142100,0,,0,
1143000,0,,0,
1143900,0,,0,
1144800,0,,0,
1145700,0,,0,
1146600,0,,0,
1147500,0,,0,
1148400,0,,0,
1149300,0,,0,
1150200,0,,0,
1151100,0,,0,
1152000,0.188931,,0.04723275,
1152900,0.377862,,0.0944655,
1153800,0.598282,,0.1495705,
1154700,0.902671,,0.22566775,
1155600,1.144083,,0.28602075,
1156500,1.395991,,0.34899775,
1157400,1.637403,,0.40935075,
1158300,1.9208,,0.4802,
1159200,2.120227,,0.53005675,
1160100,2.309158,,0.5772895,
1161000,2.477097,,0.61927425,
1161900,2.603051,,0.65076275,
1162800,2.708013,,0.67700325,
1163700,2.791982,,0.6979955,
1164600,2.833967,,0.70849175,
1165500,2.854959,,0.71373975,
1166400,2.844463,,0.71111575,
1167300,2.802478,,0.7006195,
1168200,2.739501,,0.68487525,
1169100,2.63454,,0.658635,
1170000,2.508585,,0.62714625,
1170900,2.361639,,0.59040975,
1171800,2.183204,,0.545801,
1172700,1.983777,,0.49594425,
1173600,1.763357,,0.44083925,
1174500,1.521945,,0.38048625,
1175400,1.270037,,0.31750925,
1176300,1.007633,,0.25190825,
1177200,0.755724,,0.188931,
1178100,0.514312,,0.128578,
1179000,0.293893,,0.07347325,
1179900,0.13645,,0.0341125,
1180800,0,,0,
1181700,0,,0,
1182600,0,,0,
1183500,0,,0,
1184400,0,,0,
1185300,0,,0,
1186200,0,,0,
1187100,0,,0,
1188000,0,,0,
1188900,0,,0,
1189800,0,,0,
1190700,0,,0,
1191600,0,,0,
1192500,0,,0,
1193400,0,,0,
1194300,0,,0,
1195200,0,,0,
1196100,0,,0,
1197000,0,,0,
1197900,0,,0,
1198800,0,,0,
1199700,0,,0,
1200600,0,,0,
1201500,0,,0,
1202400,0,,0,
1203300,0,,0,
1204200,0,,0,
1205100,0,,0,
1206000,0,,0,
1206900,0,,0,
1207800,0,,0,
1208700,0,,0,
1209600,0,,0,
1210500,0,,0,
1211400,0,,0,
1212300,0,,0,
1213200,0,,0,
1214100,0,,0,
1215000,0,,0,
1215900,0,,0,
1216800,0,,0,
1217700,0,,0,
1218600,0,,0,
1219500,0,,0,
1220400,0,,0,
1221300,0,,0,
1222200,0,,0,
1223100,0,,0,
1224000,0,,0,
1224900,0,,0,
1225800,0,,0,
1226700,0,,0,
1227600,0,,0,
1228500,0,,0,
1229400,0,,0,
1230300,0,,0,
1231200,0,,0,
1232100,0,,0,
1233000,0,,0,
1233900,0,,0,
1234800,0,,0,
1235700,0,,0,
1236600,0,,0,
1237500,0,,0,
1238400,0.241412,,0.060353,
1239300,0.440839,,0.11020975,
1240200,0.682251,,0.17056275,
1241100,0.934159,,0.23353975,
1242000,1.186068,,0.296517,
1242900,1.42748,,0.35687,
1243800,1.668892,,0.417223,
1244700,1.910304,,0.477576,
1245600,2.109731,,0.52743275,
1246500,2.288166,,0.5720415,
1247400,2.456105,,0.61402625,
1248300,2.603051,,0.65076275,
1249200,2.718509,,0.67962725,
1250100,2.791982,,0.6979955,
1251000,2.844463,,0.71111575,
1251900,2.886448,,0.721612,
1252800,2.875951,,0.71898775,
1253700,2.833967,,0.70849175,
1254600,2.77099,,0.6927475,
1255500,2.666028,,0.666507,
1256400,2.540074,,0.6350185,
1257300,2.393128,,0.598282,
1258200,2.214693,,0.55367325,
1259100,2.015265,,0.50381625,
1260000,1.805342,,0.4513355,
1260900,1.574426,,0.3936065,
1261800,1.322518,,0.3306295,
1262700,1.049617,,0.26240425,
1263600,0.797709,,0.19942725,
1264500,0.545801,,0.13645025,
1265400,0.325381,,0.08134525,
1266300,0.146946,,0.0367365,
1267200,0,,0,
1268100,0,,0,
1269000,0,,0,
1269900,0,,0,
1270800,0,,0,
1271700,0,,0,
1272600,0,,0,
1273500,0,,0,
1274400,0,,0,
1275300,0,,0,
1276200,0,,0,
1277100,0,,0,
1278000,0,,0,
1278900,0,,0,
1279800,0,,0,
1280700,0,,0,
1281600,0,,0,
1282500,0,,0,
1283400,0,,0,
1284300,0,,0,
1285200,0,,0,
1286100,0,,0,
1287000,0,,0,
1287900,0,,0,
1288800,0,,0,
1289700,0,,0,
1290600,0,,0,
1291500,0,,0,
1292400,0,,0,
1293300,0,,0,
1294200,0,,0,
1295100,0,,0,
1296000,0,,0,
1296900,0,,0,
1297800,0,,0,
1298700,0,,0,
1299600,0,,0,
1300500,0,,0,
1301400,0,,0,
1302300,0,,0,
1303200,0,,0,
1304100,0,,0,
1305000,0,,0,
1305900,0,,0,
1306800,0,,0,
1307700,0,,0,
1308600,0,,0,
1309500,0,,0,
1310400,0,,0,
1311300,0,,0,
1312200,0,,0,
1313100,0,,0,
1314000,0,,0,
1314900,0,,0,
1315800,0,,0,
1316700,0,,0,
1317600,0,,0,
1318500,0,,0,
1319400,0,,0,
1320300,0,,0,
1321200,0,,0,
1322100,0,,0,
1323000,0,,0,
1323900,0,,0,
1324800,0.251908,,0.062977,
1325700,0.461832,,0.115458,
1326600,0.703244,,0.175811,
1327500,0.955152,,0.238788,
1328400,1.217556,,0.304389,
1329300,1.458968,,0.364742,
1330200,1.70038,,0.425095,
1331100,1.910304,,0.477576,
1332000,2.120227,,0.53005675,
1332900,2.298662,,0.5746655,
1333800,2.456105,,0.61402625,
1334700,2.582059,,0.64551475,
1335600,2.68702,,0.671755,
1336500,2.77099,,0.6927475,
1337400,2.823471,,0.70586775,
1338300,2.833967,,0.70849175,
1339200,2.823471,,0.70586775,
1340100,2.781486,,0.6953715,
1341000,2.718509,,0.67962725,
1341900,2.624043,,0.65601075,
1342800,2.508585,,0.62714625,
1343700,2.361639,,0.59040975,
1344600,2.1937,,0.548425,
1345500,2.004769,,0.50119225,
1346400,1.794846,,0.4487115,
1347300,1.553434,,0.3883585,
1348200,1.312022,,0.3280055,
1349100,1.060114,,0.2650285,
1350000,0.808205,,0.20205125,
1350900,0.566793,,0.14169825,
1351800,0.335878,,0.0839695,
1352700,0.157443,,0.03936075,
1353600,0,,0,
1354500,0,,0,
1355400,0,,0,
1356300,0,,0,
1357200,0,,0,
1358100,0,,0,
1359000,0,,0,
1359900,0,,0,
1360800,0,,0,
1361700,0,,0,
1362600,0,,0,
1363500,0,,0,
1364400,0,,0,
1365300,0,,0,
1366200,0,,0,
1367100,0,,0,
1368000,0,,0,
1368900,0,,0,
1369800,0,,0,
1370700,0,,0,
1371600,0,,0,
1372500,0,,0,
1373400,0,,0,
1374300,0,,0,
1375200,0,,0,
1376100,0,,0,
1377000,0,,0,
1377900,0,,0,
1378800,0,,0,
1379700,0,,0,
1380600,0,,0,
1381500,0,,0,
1382400,0,,0,
1383300,0,,0,
1384200,0,,0,
1385100,0,,0,
1386000,0,,0,
1386900,0,,0,
1387800,0,,0,
1388700,0,,0,
1389600,0,,0,
1390500,0,,0,
1391400,0,,0,
1392300,0,,0,
1393200,0,,0,
1394100,0,,0,
1395000,0,,0,
1395900,0,,0,
1396800,0,,0,
1397700,0,,0,
1398600,0,,0,
1399500,0,,0,
1400400,0,,0,
1401300,0,,0,
1402200,0,,0,
1403100,0,,0,
1404000,0,,0,
1404900,0,,0,
1405800,0,,0,
1406700,0,,0,
1407600,0,,0,
1408500,0,,0,
1409400,0,,0,
1410300,0,,0,
1411200,0.262404,,0.065601,
1412100,0.472328,,0.118082,
1413000,0.71374,,0.178435,
1413900,0.934159,,0.23353975,
1414800,1.186068,,0.296517,
1415700,1.42748,,0.35687,
1416600,1.658395,,0.41459875,
1417500,1.899807,,0.47495175,
1418400,2.088738,,0.5221845,
1419300,2.27767,,0.5694175,
1420200,2.445608,,0.611402,
1421100,2.540074,,0.6350185,
1422000,2.655532,,0.663883,
1422900,2.739501,,0.68487525,
1423800,2.791982,,0.6979955,
1424700,2.854959,,0.71373975,
1425600,2.844463,,0.71111575,
1426500,2.812974,,0.7032435,
1427400,2.739501,,0.68487525,
1428300,2.676524,,0.669131,
1429200,2.55057,,0.6376425,
1430100,2.403624,,0.600906,
1431000,2.225189,,0.55629725,
1431900,2.015265,,0.50381625,
1432800,1.794846,,0.4487115,
1433700,1.56393,,0.3909825,
1434600,1.322518,,0.3306295,
1435500,1.049617,,0.26240425,
1436400,0.797709,,0.19942725,
1437300,0.556297,,0.13907425,
1438200,0.335878,,0.0839695,
1439100,0.157443,,0.03936075,
1440000,0,,0,
1440900,0,,0,
1441800,0,,0,
1442700,0,,0,
1443600,0,,0,
1444500,0,,0,
1445400,0,,0,
1446300,0,,0,
1447200,0,,0,
1448100,0,,0,
1449000,0,,0,
1449900,0,,0,
1450800,0,,0,
1451700,0,,0,
1452600,0,,0,
1453500,0,,0,
1454400,0,,0,
1455300,0,,0,
1456200,0,,0,
1457100,0,,0,
1458000,0,,0,
1458900,0,,0,
1459800,0,,0,
1460700,0,,0,
1461600,0,,0,
1462500,0,,0,
1463400,0,,0,
1464300,0,,0,
1465200,0,,0,
1466100,0,,0,
1467000,0,,0,
1467900,0,,0,
1468800,0,,0,
1469700,0,,0,
1470600,0,,0,
1471500,0,,0,
1472400,0,,0,
1473300,0,,0,
1474200,0,,0,
1475100,0,,0,
1476000,0,,0,
1476900,0,,0,
1477800,0,,0,
1478700,0,,0,
1479600,0,,0,
1480500,0,,0,
1481400,0,,0,
1482300,0,,0,
1483200,0,,0,
1484100,0,,0,
1485000,0,,0,
1485900,0,,0,
1486800,0,,0,
1487700,0,,0,
1488600,0,,0,
1489500,0,,0,
1490400,0,,0,
1491300,0,,0,
1492200,0,,0,
1493100,0,,0,
1494000,0,,0,
1494900,0,,0,
1495800,0,,0,
1496700,0,,0,
1497600,0.325381,,0.08134525,
1498500,0.57729,,0.1443225,
1499400,0.85019,,0.2125475,
1500300,1.133587,,0.28339675,
1501200,1.406487,,0.35162175,
1502100,1.689884,,0.422471,
1503000,1.941792,,0.485448,
1503900,2.1937,,0.548425,
1504800,2.41412,,0.60353,
1505700,2.603051,,0.65076275,
1506600,2.781486,,0.6953715,
1507500,2.928432,,0.732108,
1508400,3.04389,,0.7609725,
1509300,3.12786,,0.781965,
1510200,3.180341,,0.79508525,
1511100,3.211829,,0.80295725,
1512000,3.201333,,0.80033325,
1512900,3.169844,,0.792461,
1513800,3.096371,,0.77409275,
1514700,3.001906,,0.7504765,
1515600,2.875951,,0.71898775,
1516500,2.718509,,0.67962725,
1517400,2.529578,,0.6323945,
1518300,2.319654,,0.5799135,
1519200,2.088738,,0.5221845,
1520100,1.83683,,0.4592075,
1521000,1.56393,,0.3909825,
1521900,1.291029,,0.32275725,
1522800,1.007633,,0.25190825,
1523700,0.724236,,0.181059,
1524600,0.451335,,0.11283375,
1525500,0.22042,,0.055105,
1526400,0,,0,
1527300,0,,0,
1528200,0,,0,
1529100,0,,0,
1530000,0,,0,
1530900,0,,0,
1531800,0,,0,
1532700,0,,0,
1533600,0,,0,
1534500,0,,0,
1535400,0,,0,
1536300,0,,0,
1537200,0,,0,
1538100,0,,0,
1539000,0,,0,
1539900,0,,0,
1540800,0,,0,
1541700,0,,0,
1542600,0,,0,
1543500,0,,0,
1544400,0,,0,
1545300,0,,0,
1546200,0,,0,
1547100,0,,0,
1548000,0,,0,
1548900,0,,0,
1549800,0,,0,
1550700,0,,0,
1551600,0,,0,
1552500,0,,0,
1553400,0,,0,
1554300,0,,0,
1555200,0,,0,
1556100,0,,0,
1557000,0,,0,
1557900,0,,0,
1558800,0,,0,
1559700,0,,0,
1560600,0,,0,
1561500,0,,0,
1562400,0,,0,
1563300,0,,0,
1564200,0,,0,
1565100,0,,0,
1566000,0,,0,
1566900,0,,0,
1567800,0,,0,
1568700,0,,0,
1569600,0,,0,
1570500,0,,0,
1571400,0,,0,
1572300,0,,0,
1573200,0,,0,
1574100,0,,0,
1575000,0,,0,
1575900,0,,0,
1576800,0,,0,
1577700,0,,0,
1578600,0,,0,
1579500,0,,0,
1580400,0,,0,
1581300,0,,0,
1582200,0,,0,
1583100,0.13645,,0.0341125,
1584000,0.325381,,0.08134525,
1584900,0.566793,,0.14169825,
1585800,0.839694,,0.2099235,
1586700,1.123091,,0.28077275,
1587600,1.406487,,0.35162175,
1588500,1.679388,,0.419847,
1589400,1.931296,,0.482824,
1590300,2.183204,,0.545801,
1591200,2.403624,,0.600906,
1592100,2.592555,,0.64813875,
1593000,2.77099,,0.6927475,
1593900,2.917936,,0.729484,
1594800,3.033394,,0.7583485,
1595700,3.117363,,0.77934075,
1596600,3.169844,,0.792461,
1597500,3.201333,,0.80033325,
1598400,3.190837,,0.79770925,
1599300,3.159348,,0.789837,
1600200,3.085875,,0.77146875,
1601100,2.991409,,0.74785225,
1602000,2.865455,,0.71636375,
1602900,2.718509,,0.67962725,
1603800,2.529578,,0.6323945,
1604700,2.33015,,0.5825375,
1605600,2.099235,,0.52480875,
1606500,1.847327,,0.46183175,
1607400,1.584922,,0.3962305,
1608300,1.301525,,0.32538125,
1609200,1.018129,,0.25453225,
1610100,0.734732,,0.183683,
1611000,0.472328,,0.118082,
1611900,0.241412,,0.060353,
1612800,0,,0,
1613700,0,,0,
1614600,0,,0,
1615500,0,,0,
1616400,0,,0,
1617300,0,,0,
1618200,0,,0,
1619100,0,,0,
1620000,0,,0,
1620900,0,,0,
1621800,0,,0,
1622700,0,,0,
1623600,0,,0,
1624500,0,,0,
1625400,0,,0,
1626300,0,,0,
1627200,0,,0,
1628100,0,,0,
1629000,0,,0,
1629900,0,,0,
1630800,0,,0,
1631700,0,,0,
1632600,0,,0,
1633500,0,,0,
1634400,0,,0,
1635300,0,,0,
1636200,0,,0,
1637100,0,,0,
1638000,0,,0,
1638900,0,,0,
1639800,0,,0,
1640700,0,,0,
1641600,0,,0,
1642500,0,,0,
1643400,0,,0,
1644300,0,,0,
1645200,0,,0,
1646100,0,,0,
1647000,0,,0,
1647900,0,,0,
1648800,0,,0,
1649700,0,,0,
1650600,0,,0,
1651500,0,,0,
1652400,0,,0,
1653300,0,,0,
1654200,0,,0,
1655100,0,,0,
1656000,0,,0,
1656900,0,,0,
1657800,0,,0,
1658700,0,,0,
1659600,0,,0,
1660500,0,,0,
1661400,0,,0,
1662300,0,,0,
1663200,0,,0,
1664100,0,,0,
1665000,0,,0,
1665900,0,,0,
1666800,0,,0,
1667700,0,,0,
1668600,0,,0,
1669500,0.157443,,0.03936075,
1670400,0.367366,,0.0918415,
1671300,0.62977,,0.1574425,
1672200,0.913167,,0.22829175,
1673100,1.20706,,0.301765,
1674000,1.490457,,0.37261425,
1674900,1.773853,,0.44346325,
1675800,2.036258,,0.5090645,
1676700,2.288166,,0.5720415,
1677600,2.508585,,0.62714625,
1678500,2.708013,,0.67700325,
1679400,2.886448,,0.721612,
1680300,3.022898,,0.7557245,
1681200,3.148852,,0.787213,
1682100,3.232821,,0.80820525,
1683000,3.253814,,0.8134535,
1683900,3.274806,,0.8187015,
1684800,3.274806,,0.8187015,
1685700,3.232821,,0.80820525,
1686600,3.169844,,0.792461,
1687500,3.064883,,0.76622075,
1688400,2.938929,,0.73473225,
1689300,2.781486,,0.6953715,
1690200,2.603051,,0.65076275,
1691100,2.393128,,0.598282,
1692000,2.162212,,0.540553,
1692900,1.910304,,0.477576,
1693800,1.637403,,0.40935075,
1694700,1.364503,,0.34112575,
1695600,1.07061,,0.2676525,
1696500,0.787213,,0.19680325,
1697400,0.514312,,0.128578,
1698300,0.272901,,0.06822525,
1699200,0,,0,
1700100,0,,0,
1701000,0,,0,
1701900,0,,0,
1702800,0,,0,
1703700,0,,0,
1704600,0,,0,
1705500,0,,0,
1706400,0,,0,
1707300,0,,0,
1708200,0,,0,
1709100,0,,0,
1710000,0,,0,
1710900,0,,0,
1711800,0,,0,
1712700,0,,0,
1713600,0,,0,
1714500,0,,0,
1715400,0,,0,
1716300,0,,0,
1717200,0,,0,
1718100,0,,0,
1719000,0,,0,
1719900,0,,0,
1720800,0,,0,
1721700,0,,0,
1722600,0,,0,
1723500,0,,0,
1724400,0,,0,
1725300,0,,0,
1726200,0,,0,
1727100,0,,0,
1728000,0,,0,
1728900,0,,0,
1729800,0,,0,
1730700,0,,0,
1731600,0,,0,
1732500,0,,0,
1733400,0,,0,
1734300,0,,0,
1735200,0,,0,
1736100,0,,0,
1737000,0,,0,
1737900,0,,0,
1738800,0,,0,
1739700,0,,0,
1740600,0,,0,
1741500,0,,0,
1742400,0,,0,
1743300,0,,0,
1744200,0,,0,
1745100,0,,0,
1746000,0,,0,
1746900,0,,0,
1747800,0,,0,
1748700,0,,0,
1749600,0,,0,
1750500,0,,0,
1751400,0,,0,
1752300,0,,0,
1753200,0,,0,
1754100,0,,0,
1755000,0,,0,
1755900,0.167939,,0.04198475,
1756800,0.377862,,0.0944655,
1757700,0.640267,,0.16006675,
1758600,0.923663,,0.23091575,
1759500,1.217556,,0.304389,
1760400,1.511449,,0.37786225,
1761300,1.784349,,0.44608725,
1762200,2.046754,,0.5116885,
1763100,2.298662,,0.5746655,
1764000,2.519082,,0.6297705,
1764900,2.718509,,0.67962725,
1765800,2.896944,,0.724236,
1766700,3.04389,,0.7609725,
1767600,3.159348,,0.789837,
1768500,3.243318,,0.8108295,
1769400,3.306295,,0.82657375,
1770300,3.295798,,0.8239495,
1771200,3.285302,,0.8213255,
1772100,3.253814,,0.8134535,
1773000,3.180341,,0.79508525,
1773900,3.085875,,0.77146875,
1774800,2.959921,,0.73998025,
1775700,2.802478,,0.7006195,
1776600,2.624043,,0.65601075,
1777500,2.403624,,0.600906,
1778400,2.172708,,0.543177,
1779300,1.9208,,0.4802,
1780200,1.658395,,0.41459875,
1781100,1.354006,,0.3385015,
1782000,1.07061,,0.2676525,
1782900,0.787213,,0.19680325,
1783800,0.514312,,0.128578,
1784700,0.272901,,0.06822525,
1785600,0,,0,
1786500,0,,0,
1787400,0,,0,
1788300,0,,0,
1789200,0,,0,
1790100,0,,0,
1791000,0,,0,
1791900,0,,0,
1792800,0,,0,
1793700,0,,0,
1794600,0,,0,
1795500,0,,0,
1796400,0,,0,
1797300,0,,0,
1798200,0,,0,
1799100,0,,0,
1800000,0,,0,
1800900,0,,0,
1801800,0,,0,
1802700,0,,0,
1803600,0,,0,
1804500,0,,0,
1805400,0,,0,
1806300,0,,0,
1807200,0,,0,
1808100,0,,0,
1809000,0,,0,
1809900,0,,0,
1810800,0,,0,
1811700,0,,0,
1812600,0,,0,
1813500,0,,0,
1814400,0,,0,
1815300,0,,0,
1816200,0,,0,
1817100,0,,0,
1818000,0,,0,
1818900,0,,0,
1819800,0,,0,
1820700,0,,0,
1821600,0,,0,
1822500,0,,0,
1823400,0,,0,
1824300,0,,0,
1825200,0,,0,
1826100,0,,0,
1827000,0,,0,
1827900,0,,0,
1828800,0,,0,
1829700,0,,0,
1830600,0,,0,
1831500,0,,0,
1832400,0,,0,
1833300,0,,0,
1834200,0,,0,
1835100,0,,0,
1836000,0,,0,
1836900,0,,0,
1837800,0,,0,
1838700,0,,0,
1839600,0,,0,
1840500,0,,0,
1841400,0,,0,
1842300,0.178435,,0.04460875,
1843200,0.388358,,0.0970895,
1844100,0.650763,,0.16269075,
1845000,0.934159,,0.23353975,
1845900,1.228052,,0.307013,
1846800,1.511449,,0.37786225,
1847700,1.794846,,0.4487115,
1848600,2.05725,,0.5143125,
1849500,2.27767,,0.5694175,
1850400,2.498089,,0.62452225,
1851300,2.708013,,0.67700325,
1852200,2.886448,,0.721612,
1853100,2.991409,,0.74785225,
1854000,3.117363,,0.77934075,
1854900,3.201333,,0.80033325,
1855800,3.253814,,0.8134535,
1856700,3.274806,,0.8187015,
1857600,3.253814,,0.8134535,
1858500,3.222325,,0.80558125,
1859400,3.148852,,0.787213,
1860300,3.033394,,0.7583485,
1861200,2.90744,,0.72686,
1862100,2.749997,,0.68749925,
1863000,2.571562,,0.6428905,
1863900,2.351143,,0.58778575,
1864800,2.120227,,0.53005675,
1865700,1.878815,,0.46970375,
1866600,1.616411,,0.40410275,
1867500,1.322518,,0.3306295,
1868400,1.049617,,0.26240425,
1869300,0.766221,,0.19155525,
1870200,0.503816,,0.125954,
1871100,0.272901,,0.06822525,
1872000,0,,0,
1872900,0,,0,
1873800,0,,0,
1874700,0,,0,
1875600,0,,0,
1876500,0,,0,
1877400,0,,0,
1878300,0,,0,
1879200,0,,0,
1880100,0,,0,
1881000,0,,0,
1881900,0,,0,
1882800,0,,0,
1883700,0,,0,
1884600,0,,0,
1885500,0,,0,
1886400,0,,0,
1887300,0,,0,
1888200,0,,0,
1889100,0,,0,
1890000,0,,0,
1890900,0,,0,
1891800,0,,0,
1892700,0,,0,
1893600,0,,0,
1894500,0,,0,
1895400,0,,0,
1896300,0,,0,
1897200,0,,0,
1898100,0,,0,
1899000,0,,0,
1899900,0,,0,
1900800,0,,0,
1901700,0,,0,
1902600,0,,0,
1903500,0,,0,
1904400,0,,0,
1905300,0,,0,
1906200,0,,0,
1907100,0,,0,
1908000,0,,0,
1908900,0,,0,
1909800,0,,0,
1910700,0,,0,
1911600,0,,0,
1912500,0,,0,
1913400,0,,0,
1914300,0,,0,
1915200,0,,0,
1916100,0,,0,
1917000,0,,0,
1917900,0,,0,
1918800,0,,0,
1919700,0,,0,
1920600,0,,0,
1921500,0,,0,
1922400,0,,0,
1923300,0,,0,
1924200,0,,0,
1925100,0,,0,
1926000,0,,0,
1926900,0,,0,
1927800,0,,0,
1928700,0.167939,,0.04198475,
1929600,0.377862,,0.0944655,
1930500,0.62977,,0.1574425,
1931400,0.913167,,0.22829175,
1932300,1.196564,,0.299141,
1933200,1.469464,,0.367366,
1934100,1.752861,,0.43821525,
1935000,2.015265,,0.50381625,
1935900,2.256677,,0.56416925,
1936800,2.487593,,0.62189825,
1937700,2.68702,,0.671755,
1938600,2.865455,,0.71636375,
1939500,3.001906,,0.7504765,
1940400,3.12786,,0.781965,
1941300,3.211829,,0.80295725,
1942200,3.274806,,0.8187015,
1943100,3.274806,,0.8187015,
1944000,3.253814,,0.8134535,
1944900,3.211829,,0.80295725,
1945800,3.148852,,0.787213,
1946700,3.054386,,0.7635965,
1947600,2.917936,,0.729484,
1948500,2.77099,,0.6927475,
1949400,2.603051,,0.65076275,
1950300,2.403624,,0.600906,
1951200,2.172708,,0.543177,
1952100,1.910304,,0.477576,
1953000,1.647899,,0.41197475,
1953900,1.364503,,0.34112575,
1954800,1.081106,,0.2702765,
1955700,0.797709,,0.19942725,
1956600,0.535305,,0.13382625,
1957500,0.293893,,0.07347325,
1958400,0.115458,,0.0288645,
1959300,0,,0,
1960200,0,,0,
1961100,0,,0,
1962000,0,,0,
1962900,0,,0,
1963800,0,,0,
1964700,0,,0,
1965600,0,,0,
1966500,0,,0,
1967400,0,,0,
1968300,0,,0,
1969200,0,,0,
1970100,0,,0,
1971000,0,,0,
1971900,0,,0,
1972800,0,,0,
1973700,0,,0,
1974600,0,,0,
1975500,0,,0,
1976400,0,,0,
1977300,0,,0,
1978200,0,,0,
1979100,0,,0,
1980000,0,,0,
1980900,0,,0,
1981800,0,,0,
1982700,0,,0,
1983600,0,,0,
1984500,0,,0,
1985400,0,,0,
1986300,0,,0,
1987200,0,,0,
1988100,0,,0,
1989000,0,,0,
1989900,0,,0,
1990800,0,,0,
1991700,0,,0,
1992600,0,,0,
1993500,0,,0,
1994400,0,,0,
1995300,0,,0,
1996200,0,,0,
1997100,0,,0,
1998000,0,,0,
1998900,0,,0,
1999800,0,,0,
2000700,0,,0,
2001600,0,,0,
2002500,0,,0,
2003400,0,,0,
2004300,0,,0,
2005200,0,,0,
2006100,0,,0,
2007000,0,,0,
2007900,0,,0,
2008800,0,,0,
2009700,0,,0,
2010600,0,,0,
2011500,0,,0,
2012400,0,,0,
2013300,0,,0,
2014200,0,,0,
2015100,0.188931,,0.04723275,
2016000,0.409351,,0.10233775,
2016900,0.671755,,0.16793875,
2017800,0.955152,,0.238788,
2018700,1.259541,,0.31488525,
2019600,1.56393,,0.3909825,
2020500,1.826334,,0.4565835,
2021400,2.099235,,0.52480875,
2022300,2.351143,,0.58778575,
2023200,2.582059,,0.64551475,
2024100,2.791982,,0.6979955,
2025000,2.970417,,0.74260425,
2025900,3.12786,,0.781965,
2026800,3.253814,,0.8134535,
2027700,3.337783,,0.83444575,
2028600,3.40076,,0.85019,
2029500,3.421753,,0.85543825,
2030400,3.411256,,0.852814,
2031300,3.379768,,0.844942,
2032200,3.306295,,0.82657375,
2033100,3.201333,,0.80033325,
2034000,3.075379,,0.76884475,
2034900,2.917936,,0.729484,
2035800,2.729005,,0.68225125,
2036700,2.477097,,0.61927425,
2037600,2.246181,,0.56154525,
2038500,1.994273,,0.49856825,
2039400,1.721372,,0.430343,
2040300,1.42748,,0.35687,
2041200,1.133587,,0.28339675,
2042100,0.85019,,0.2125475,
2043000,0.566793,,0.14169825,
2043900,0.314885,,0.07872125,
2044800,0.125954,,0.0314885,
2045700,0,,0,
2046600,0,,0,
2047500,0,,0,
2048400,0,,0,
2049300,0,,0,
2050200,0,,0,
2051100,0,,0,
2052000,0,,0,
2052900,0,,0,
2053800,0,,0,
2054700,0,,0,
2055600,0,,0,
2056500,0,,0,
2057400,0,,0,
2058300,0,,0,
2059200,0,,0,
2060100,0,,0,
2061000,0,,0,
2061900,0,,0,
2062800,0,,0,
2063700,0,,0,
2064600,0,,0,
2065500,0,,0,
2066400,0,,0,
2067300,0,,0,
2068200,0,,0,
2069100,0,,0,
2070000,0,,0,
2070900,0,,0,
2071800,0,,0,
2072700,0,,0,
2073600,0,,0,
2074500,0,,0,
2075400,0,,0,
2076300,0,,0,
2077200,0,,0,
2078100,0,,0,
2079000,0,,0,
2079900,0,,0,
2080800,0,,0,
2081700,0,,0,
2082600,0,,0,
2083500,0,,0,
2084400,0,,0,
2085300,0,,0,
2086200,0,,0,
2087100,0,,0,
2088000,0,,0,
2088900,0,,0,
2089800,0,,0,
2090700,0,,0,
2091600,0,,0,
2092500,0,,0,
2093400,0,,0,
2094300,0,,0,
2095200,0,,0,
2096100,0,,0,
2097000,0,,0,
2097900,0,,0,
2098800,0,,0,
2099700,0,,0,
2100600,0,,0,
2101500,0.188931,,0.04723275,
2102400,0.398855,,0.09971375,
2103300,0.661259,,0.16531475,
2104200,0.944656,,0.236164,
2105100,1.228052,,0.307013,
2106000,1.521945,,0.38048625,
2106900,1.794846,,0.4487115,
2107800,2.067746,,0.5169365,
2108700,2.309158,,0.5772895,
2109600,2.540074,,0.6350185,
2110500,2.729005,,0.68225125,
2111400,2.90744,,0.72686,
2112300,3.054386,,0.7635965,
2113200,3.180341,,0.79508525,
2114100,3.274806,,0.8187015,
2115000,3.337783,,0.83444575,
2115900,3.358775,,0.83969375,
2116800,3.348279,,0.83706975,
2117700,3.306295,,0.82657375,
